id,date,account_name,description,amount,before_category,after_category,before_category_source,after_category_source,before_tags,after_tags,before_merchant,after_merchant,before_income_override,after_income_override,before_exclude,after_exclude,change_type,winning_rule_id,winning_rule_name,winning_rule_tier
ee7a729a-bc8a-47e5-a0cd-a77c92d9c177,2025-06-30,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
a255dad3-2868-4001-ae61-ba7270411d99,2025-06-30,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-27.84,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
4ad47b80-0ae4-4224-8f92-c592edaee747,2025-07-01,BMO CAD Credit Card,COSTCO *ANNUAL RENEWAL 800-463-3783,-146.9,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
bddabf2c-3485-437e-bedb-77bb08aa0c0b,2025-07-02,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-590.82,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
4b7b083c-be64-485c-aa57-5eaaeb7c8450,2025-07-02,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-25.39,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
86d51e37-d2be-46a0-baa6-6f6fd4922976,2025-07-02,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,96,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
f8f36f3f-2658-4e8d-85fd-d812b5f9892f,2025-07-03,BMO CAD Credit Card,VITALITY PHYSIOTHERAPY OTTAWA ON,-130,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1719,,generated_curated
0d0a5a23-8e24-483b-9c3a-79aadcfd3ea4,2025-07-03,BMO CAD Credit Card,WAL-MART #3638 NEPEAN ON,-29.31,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1788,,generated_curated
cafadc82-6ae6-4207-a7b4-a31699a5182c,2025-07-04,BMO CAD Credit Card,WAL-MART #3638 NEPEAN ON,-67.75,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1788,,generated_curated
b180590e-fceb-4059-81e3-b12e2a36f3b9,2025-07-04,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
d8e86349-7e04-426f-a3af-f1f363efed47,2025-07-05,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-587.7,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
a8a91f01-0f59-4fa1-b7a6-2037776d2b3d,2025-07-05,BMO CAD Credit Card,THE HOME DEPOT #7079 NEPEAN ON,-55.88,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1762,,generated_curated
13fc08bc-8637-4603-9814-11ccdd8dfc8d,2025-07-05,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,112.97,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
6efd5994-09e4-4c1c-ac76-551ae5fbaf99,2025-07-05,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-23,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
b8434d7d-195f-4b0f-b26c-7e41182943aa,2025-07-06,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-81.34,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
95bc269f-a78e-4826-a038-00055d10dd31,2025-07-06,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-1.46,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
ef094037-090d-46c4-82e1-f04d50867483,2025-07-07,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
f8a0ac19-60ec-441b-9f8e-db6c82d712fd,2025-07-07,BMO CAD Credit Card,TEMU.COM VICTORIA BC,-34.81,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1764,,generated_curated
b4a74e72-00d6-4f5a-9190-96a884a4a74e,2025-07-07,BMO CAD Credit Card,TEMU.COM VICTORIA BC,-45.78,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1764,,generated_curated
402912ab-a7e1-4291-9d9a-2e069b481a30,2025-07-07,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-98.09,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
5f0dbf73-9b6b-49ac-a9ff-3945231b31f0,2025-07-07,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-121.52,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
db3ccb58-0b01-44a2-8f76-05754d6c3303,2025-07-07,BMO CAD Credit Card,METRO 256 NEPEAN ON,-13.85,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1785,,generated_curated
27a99886-5d10-4e27-b5bb-b8bafe4be6e2,2025-07-09,BMO CAD Credit Card,FARM BOY #41 OTTAWA ON,-83.18,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1791,,generated_curated
c12630e4-0d4a-413c-a9fa-7c88607527f7,2025-07-09,BMO CAD Credit Card,PETRO-CANADA 34572 NEPEAN ON,-81,Auto & Transportation,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1620,,generated_curated
18f9607c-6139-43eb-b7c2-98e421608385,2025-07-09,BMO CAD Credit Card,BELL CANADA (OB) MONTREAL QC,-85.88,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1676,,generated_curated
e42f1144-b9d9-41e9-b966-13738788c7ea,2025-07-11,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
35866380-5405-4a39-b24e-02300a7bc757,2025-07-14,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
61902492-c725-4733-af06-51f650ea24af,2025-07-14,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,1000,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
e73c4704-7989-496c-b85e-3a4b01fd7233,2025-07-15,BMO CAD Credit Card,MARKETPLACE CHIROPRACT NEPEAN,-59.58,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1720,,generated_curated
96aed677-520c-4c8b-b1cd-cc9270a0c933,2025-07-16,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-373.59,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
56af9ee6-c6cc-437f-a1a1-31a97ff406f9,2025-07-17,BMO CAD Credit Card,AMZN Mktp CA*JE4HL8U53,-153.08,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
5b9abccd-2d43-434d-ab4b-d004261a5b78,2025-07-17,BMO CAD Credit Card,EVOO GREEK KITCHEN OTTAWA ON,-98.99,Dining,Dining,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1713,,generated_curated
61910b18-c802-45ef-88e9-32552b24eb99,2025-07-17,BMO CAD Credit Card,CANADIAN TIRE #290 OTTAWA ON,-29.36,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1618,Canadian Tire -> Shopping & Home,generated_curated
01ef5289-365a-4b3d-8c1a-622bb134272e,2025-07-17,BMO CAD Credit Card,CANADIAN TIRE #290 OTTAWA ON,-65.45,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1618,Canadian Tire -> Shopping & Home,generated_curated
005cdf2b-a853-41cc-8f34-fd65735f7124,2025-07-17,BMO CAD Credit Card,VITALITY PHYSIOTHERAPY OTTAWA ON,-115,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1719,,generated_curated
ee178d6d-38a7-4d46-9fba-febac66f25ce,2025-07-17,BMO CAD Credit Card,PETRO-CANADA 00568 NEPEAN ON,-81.51,Auto & Transportation,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1620,,generated_curated
4914c510-af59-46d3-8073-36dfe5e28403,2025-07-17,BMO CAD Credit Card,TEMU.COM VICTORIA BC,-47.2,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1764,,generated_curated
71211beb-4c3f-4d53-94a6-ae576cfc1bdf,2025-07-18,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
cb76ed38-6b9b-4de1-8911-79cc293cc091,2025-07-19,BMO CAD Credit Card,SHOPPERS DRUG MART #13 OTTAWA ON,-31.62,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1783,,generated_curated
108fd1c4-4513-4a3d-a63c-c585519e7bbc,2025-07-21,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
c0875551-88e4-4646-810c-96d1ee4bb05f,2025-07-21,BMO CAD Credit Card,EYES OF BARRHAVEN NEPEAN ON,-100,Dining,Dining,import_default,rule_learned,[],[],,,0,0,0,0,source_only,2409,Description rebuild rule,generated_curated
4051d73b-5b9a-4122-8c89-302fc8353c5f,2025-07-21,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-149.44,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
5270aa18-c2a8-40fa-8fec-edcba8666250,2025-07-21,BMO CAD Credit Card,ROGERS ******8075 888-764-3771 ON,-228.28,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1677,,generated_curated
5285ca31-886a-4686-82e0-2fae07f0cce2,2025-07-21,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,36.15,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
6836da5f-7f56-4dda-99fe-0869788ae19c,2025-07-21,BMO CAD Credit Card,AMZN Mktp CA*Z31GZ6KF3,-64.39,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
edb6e048-5032-4aa4-816d-b67e3db67225,2025-07-22,BMO CAD Credit Card,AMZN Mktp CA*T354939Z3,-25.98,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
40780c9d-0484-4bf4-b9bf-92ad42e2e594,2025-07-22,BMO CAD Credit Card,MEDNOW PHARMACY ETOBICOKE ON,-20.91,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1728,,generated_curated
1a7502f5-2805-4aa2-92cd-92fd1595a667,2025-07-22,BMO CAD Credit Card,THE HOME DEPOT #7079 NEPEAN ON,-200,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1762,,generated_curated
f6abef11-8358-4701-b66f-47804f4ab23a,2025-07-22,BMO CAD Credit Card,THE HOME DEPOT #7079 NEPEAN ON,-93.46,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1762,,generated_curated
31ae0dac-fa6b-4184-b61a-541a88d5e546,2025-07-23,BMO CAD Credit Card,AMZN Mktp CA*DW0YG95H3,-66.56,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
3248f117-aeb2-448d-97eb-bcf9a9411605,2025-07-24,BMO CAD Credit Card,AMZN Mktp CA*PE12Q98S3,-33.89,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
bdeb39d3-847b-4ef4-b2ac-183692107b27,2025-07-25,BMO CAD Credit Card,AMZN Mktp CA*260M16P93,-48.57,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
420aadd0-5410-4992-bc1d-df71fd1bcb16,2025-07-25,BMO CAD Credit Card,BMO CC BAL INS,-0.96,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1807,,generated_curated
db4247fb-d689-4c9f-bc83-1a69df6bafa1,2025-07-25,BMO CAD Credit Card,BMO CC BAL INS TAX,-0.08,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1807,,generated_curated
d4e854ad-6b33-41c2-a909-f87010964689,2025-07-25,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
3f047fd6-a00a-4848-a703-919800978cbe,2025-07-27,BMO CAD Credit Card,Amazon.ca*RI8K523A3 AMAZON.CA ON,-251.85,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
9ff462d9-19ec-4018-b08b-b28269a1ab15,2025-07-27,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-28.24,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
2c865e10-a49e-4400-bff9-55c33e9cc4ea,2025-07-28,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
0292b5e5-922e-42d1-8c77-8159dcb3e709,2025-07-29,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-27.84,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
4c1ec456-e4ef-4aed-86c0-efb4cdae483e,2025-07-31,BMO CAD Credit Card,AMZN Mktp CA*F09IX53U3,-84.72,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
2ffc14f3-d17a-438a-860f-41314c7bbe77,2025-07-31,BMO CAD Credit Card,VITALITY PHYSIOTHERAPY OTTAWA ON,-135,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1719,,generated_curated
7ddff601-3aca-48d3-a381-5c64510b3e8f,2025-07-31,BMO CAD Credit Card,AMZN Mktp CA WWW.AMAZON.CAON,33.89,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
8dc084f4-4432-439f-af6a-bbfa9c1dc767,2025-08-01,BMO CAD Credit Card,ADONIS 101203 OTTAWA OTTAWA ON,-114.52,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1780,,generated_curated
305b9f0e-f833-423d-9357-aa435f081d69,2025-08-01,BMO CAD Credit Card,ADONIS 101203 OTTAWA OTTAWA ON,-33.36,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1780,,generated_curated
f037300b-14d1-447b-9b9a-030c8ae4eb5c,2025-08-01,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,96,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
eb65855d-76b4-42fb-b983-4bc3de95a17c,2025-08-01,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
71fd3266-4ac3-40ed-8f97-13e865f4731b,2025-08-01,BMO CAD Credit Card,ADONIS 101203 OTTAWA OTTAWA ON,-150,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1780,,generated_curated
5aac3e7b-dbdb-4835-8c33-2e015512fb09,2025-08-03,BMO CAD Credit Card,LENSCRAFTERS 0960 NEPEAN ON,-401.5,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1717,,generated_curated
65f618f7-abe0-4253-82c9-051e99c9bf2b,2025-08-03,BMO CAD Credit Card,LENSCRAFTERS 0960 NEPEAN ON,-644,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1717,,generated_curated
df39b970-5984-4320-8693-357998d2c0d1,2025-08-03,BMO CAD Credit Card,LENSCRAFTERS 0960 NEPEAN ON,-238,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1717,,generated_curated
32943a67-3a4b-4764-aea0-4cbd323b3654,2025-08-03,BMO CAD Credit Card,LENSCRAFTERS 0960 NEPEAN ON,-260,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1717,,generated_curated
bec4dde7-67f4-4e5d-b266-174a3f5ccc2b,2025-08-03,BMO CAD Credit Card,STARR GYMNASTICS OTTAWA ON,-674.78,Child Care,Child Care,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1777,,generated_curated
e8f4433d-f5f2-4d83-9057-97bf3348a8d3,2025-08-05,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
ceb74a17-c885-4d9f-9f7f-b2da34e6c632,2025-08-05,BMO CAD Credit Card,WWW COSTCO CA 888-426-7826 ON,-1039.59,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
a4399712-1474-47e4-aa21-45fc8bac252d,2025-08-05,BMO CAD Credit Card,VITALITY PHYSIOTHERAPY OTTAWA ON,-115,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1719,,generated_curated
cb1b206f-8731-4fbd-be37-3ddac30fe079,2025-08-06,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-1.46,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
c0e57330-865f-46e5-acd9-3234176267a5,2025-08-06,BMO CAD Credit Card,ESSO CIRCLE K NEPEAN ON,-86.86,Auto & Transportation,Auto & Transportation,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1621,,generated_curated
77d42d82-2c64-4463-9ea5-39557fedde63,2025-08-06,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-121.52,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
91398266-dd6a-4126-ab3b-d695ffd5cacb,2025-08-06,BMO CAD Credit Card,ALLSTATE INS OF CANADA 800-255-7828 ON,-98.09,Insurance & Benefits,Insurance & Benefits,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1806,,generated_curated
1a9b911f-44b9-40da-a53b-5e8ea28faccf,2025-08-07,BMO CAD Credit Card,BELL CANADA (OB) MONTREAL QC,-85.88,Utilities & Taxes,Utilities & Taxes,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1676,,generated_curated
230bf59b-e43a-429d-b40e-80e1c7504a81,2025-08-08,BMO CAD Credit Card,WAL-MART #3638 NEPEAN ON,-113.62,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1788,,generated_curated
2ea50c48-1012-4426-b117-69519eaaceaa,2025-08-08,BMO CAD Credit Card,AMZN Mktp CA*9K4ZL7E83,-53.66,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
7692764a-d221-49cd-8329-33af745090a2,2025-08-08,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
a3e05cbc-2b90-407c-89cd-244eda11ac9c,2025-08-09,BMO CAD Credit Card,Amazon.ca 866-216-1072 ON,251.85,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
212aadfe-c58a-4d4e-a5ea-227b94c7cb1c,2025-08-09,BMO CAD Credit Card,AMZN Mktp CA*IS2QA0FJ3 866-216-1072 ON,-13.55,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
e889aa07-7455-470a-93eb-edc96b1db3be,2025-08-11,BMO CAD Credit Card,VITALITY PHYSIOTHERAPY OTTAWA ON,-135,Health & Medical,Health & Medical,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1719,,generated_curated
cc8ecf51-3861-40c5-9e86-d88a761540b9,2025-08-11,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
87a81ae7-64f4-45a5-a5a8-31c2288a5e96,2025-08-11,BMO CAD Credit Card,WINNERS 342 NEPEAN ON,-154.74,Travel,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,material,1765,,generated_curated
c4ea5823-7235-4e1b-8be1-ad1fa957a558,2025-08-12,BMO CAD Credit Card,TEMU.COM VICTORIA BC,-128.45,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1764,,generated_curated
191bdca5-e741-403d-8423-23f695c16e37,2025-08-13,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-11.3,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
959940fd-e990-4177-8eba-b492b85a1f5f,2025-08-13,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-15.23,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
d88dcd57-46f3-4d38-ad5b-83e75b8bf0da,2025-08-13,BMO CAD Credit Card,AMZN Mktp CA*BU9YY91U3 866-216-1072 ON,-41.36,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
3644ec43-fdc8-4ad8-a870-15b283ea2990,2025-08-13,BMO CAD Credit Card,APPLE.COM/BILL 866-712-7753 ON,-14.68,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1763,,generated_curated
43947c02-b4f3-4bc6-8f98-3b3589c69ded,2025-08-13,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-5.97,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
76a3e106-36cf-4f50-b8ca-134102f57e31,2025-08-13,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-16.92,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
64a865ff-3e10-43ad-ad1c-538405e83be7,2025-08-14,BMO CAD Credit Card,WWW COSTCO CA 888-426-7826 ON,-1454.3,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
076dc6da-3376-4ff4-b428-3cb6695a24a9,2025-08-14,BMO CAD Credit Card,COSTCO WHOLESALE W1263 NEPEAN,-464.4,Costco,Costco,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1643,,generated_curated
b912928e-d3e5-4943-a7e1-362b749d3677,2025-08-14,BMO CAD Credit Card,FRESHCO #9689 NEPEAN ON,-160.99,Groceries & Pharmacy,Groceries & Pharmacy,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1781,,generated_curated
2dcb1765-3422-4118-a981-c623e5b9174a,2025-08-14,BMO CAD Credit Card,ACT*VILLED'OTTAWACITY OTTAWA ON,-201.8,Property Tax,Property Tax,import_default,rule_learned,[],[],,,0,0,0,0,source_only,2313,Description rebuild rule,generated_curated
b93a1b2e-7361-4bf1-ad05-6584709e8e0e,2025-08-15,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
6403b8d6-7e9a-4bdd-9d79-8d7b5475ada8,2025-08-15,BMO CAD Credit Card,AMZN Mktp CA*MS9RW7433 866-216-1072,-87.4,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
0407f531-fd6f-42c3-90a5-d8ab238ac0b7,2025-08-16,BMO CAD Credit Card,AMZN Mktp CA*6Z2SZ3WO3 866-216-1072 ON,-169.49,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
d219f93a-1d25-4f4c-b280-ce5115d712db,2025-08-16,BMO CAD Credit Card,AMZN Mktp CA*XJ8XB9VM3 866-216-1072 ON,-33.89,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
072454bd-1146-4b8c-a11b-34b0fbf2df53,2025-08-18,BMO CAD Credit Card,PAYMENT RECEIVED - THANK YOU,500,CC Payment,CC Payment,import_default,rule_manual,[],[],,,0,0,1,1,source_only,2295,,generated_curated
b4e0f4f8-06c3-4baf-848f-b52b359bf0cc,2025-08-19,BMO CAD Credit Card,AMZN Mktp CA 866-216-1072 ON,169.49,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
194a328b-5d48-4c76-a7ef-bae487961c54,2025-08-19,BMO CAD Credit Card,Amazon.ca*449LB9LL3 866-216-1072 ON,-11.54,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1642,,generated_curated
e665ed7a-c6f4-4041-8ee4-070d7e8ffd08,2025-08-20,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-24.84,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
375e72c3-3877-4f12-a8ef-b210e23f6d03,2025-08-20,BMO CAD Credit Card,WINNERS 342 NEPEAN ON,-56.49,Travel,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,material,1765,,generated_curated
df1c9642-1a37-451f-83e4-2db29e68c664,2025-08-20,BMO CAD Credit Card,WINNERS 342 NEPEAN ON,28.24,Travel,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,material,1765,,generated_curated
c8d4900f-7fa5-4d29-935e-b7ad84498efe,2025-08-20,BMO CAD Credit Card,AMZN Mktp CA*0W0EK4JF3 866-216-1072 ON,-30.6,Amazon,Amazon,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1641,,generated_curated
2f3d5a24-1aae-4ca7-ae4b-fb4bb69fbde5,2025-08-20,BMO CAD Credit Card,IKEA OTTAWA OTTAWA ON,-1.04,Shopping & Home,Shopping & Home,import_default,rule_manual,[],[],,,0,0,0,0,source_only,1767,,generated_curated
