id,source,name,keyword,match_type,category_id,category_name,priority,is_enabled,stop_processing,confidence,conditions_json,actions_json
428,manual,,DOMINOSPIZZA#10419 NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOMINOSPIZZA#10419 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
429,manual,,EDUCARAINC 613-7021116 ON,contains_case_insensitive,15,Child Care,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""EDUCARAINC 613-7021116 ON"",""case_sensitive"":false}}","{""set_category_id"":15}"
430,manual,,ESSOCIRCLEK OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ESSOCIRCLEK OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
431,manual,,FARM BOY #41 OTTAWA,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FARM BOY #41 OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":16}"
432,manual,,FOOD BASICS 900 OTTAWA,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FOOD BASICS 900 OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":16}"
433,manual,,"GROUPON, INC. 312-288-6424 IL",contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""GROUPON, INC. 312-288-6424 IL"",""case_sensitive"":false}}","{""set_category_id"":21}"
434,manual,,GROUPONCANADAINC 312-288-6424 QC,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""GROUPONCANADAINC 312-288-6424 QC"",""case_sensitive"":false}}","{""set_category_id"":21}"
435,manual,,IMPARK 00110008 U OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""IMPARK 00110008 U OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
436,manual,,"MARSHALLS 779 OTTAWA, ON",contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MARSHALLS 779 OTTAWA, ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
437,manual,,MCDONALD'S#40713 KANATA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S#40713 KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
438,manual,,MCDONOUGH'S YIG #7377 NEPEAN,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONOUGH'S YIG #7377 NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":16}"
439,manual,,OTTAWAHEALTHGROUP KANATA ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""OTTAWAHEALTHGROUP KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
440,manual,,PARKINDIGO-NOCOT 01 OTTAWA ON,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PARKINDIGO-NOCOT 01 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":21}"
441,manual,,PARKINDIGO-OTTRESE OTTAWA ON,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PARKINDIGO-OTTRESE OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":21}"
442,manual,,PETRO-CANADA 00568 NEPEAN ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETRO-CANADA 00568 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
443,manual,,PETRO-CANADA 34572 NEPEAN,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETRO-CANADA 34572 NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":1}"
444,manual,,PETROCAN-4000 RIVERSIDE D OTTAWA,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN-4000 RIVERSIDE D OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":1}"
445,manual,,ROGERS ******8075 TORONTO ON,contains_case_insensitive,5,Utilities & Taxes,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ROGERS ******8075 TORONTO ON"",""case_sensitive"":false}}","{""set_category_id"":5}"
446,manual,,ROYALROOSTERSHAWARMA OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ROYALROOSTERSHAWARMA OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
447,manual,,SAVE MORE FOOD STORES NOORD,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SAVE MORE FOOD STORES NOORD"",""case_sensitive"":false}}","{""set_category_id"":16}"
448,manual,,SOUTHPOINTE DENTAL OTTAWA ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SOUTHPOINTE DENTAL OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
449,manual,,STARBUCKS 04683 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""STARBUCKS 04683 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
450,manual,,STARBUCKS 800-782-7282 800-782-7282 ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""STARBUCKS 800-782-7282 800-782-7282 ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
451,manual,,SUBWAY 24245 NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SUBWAY 24245 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
452,manual,,THE BIG APPLE INC. POS COLBORNE ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""THE BIG APPLE INC. POS COLBORNE ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
453,manual,,TIMHORTONS#2177 NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""TIMHORTONS#2177 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
454,manual,,TIMHORTONS#5897 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""TIMHORTONS#5897 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
455,manual,,WAL-MART #3134 KANATA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL-MART #3134 KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
456,manual,,WAL-MARTONLINEPHOTO MISSISSAUGA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""WAL-MARTONLINEPHOTO MISSISSAUGA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
457,manual,,A&W #4612 BARRHAVEN NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""A&W #4612 BARRHAVEN NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
458,manual,,ABELLPESTCONTROLINC 888-9494949 ON,contains_case_insensitive,8,Home Maintenance/upgrade,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ABELLPESTCONTROLINC 888-9494949 ON"",""case_sensitive"":false}}","{""set_category_id"":8}"
459,manual,,ADONIS OTTAWA OTTAWA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ADONIS OTTAWA OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
460,manual,,AL-NOOR BAKERY OTTAWA,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AL-NOOR BAKERY OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":6}"
461,manual,,ALLSTATEINSURANCEMAR MARKHAM ON,contains_case_insensitive,17,Insurance & Benefits,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ALLSTATEINSURANCEMAR MARKHAM ON"",""case_sensitive"":false}}","{""set_category_id"":17}"
462,manual,,AMAZON MKTPLACE PMTS,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMAZON MKTPLACE PMTS"",""case_sensitive"":false}}","{""set_category_id"":2}"
463,manual,,AMAZON* 701-2291114-86 DOWNTOWN,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMAZON* 701-2291114-86 DOWNTOWN"",""case_sensitive"":false}}","{""set_category_id"":2}"
464,manual,,AMAZON.CA AMAZON.CA ON,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMAZON.CA AMAZON.CA ON"",""case_sensitive"":false}}","{""set_category_id"":2}"
465,manual,,AMAZON.CA PRIME MEMBER AMAZON.CA/PRIBC,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMAZON.CA PRIME MEMBER AMAZON.CA/PRIBC"",""case_sensitive"":false}}","{""set_category_id"":2}"
466,manual,,AMZ*AMERICAN TRENDS WWW.AMAZON.CAON,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMZ*AMERICAN TRENDS WWW.AMAZON.CAON"",""case_sensitive"":false}}","{""set_category_id"":2}"
467,manual,,AMZ*BAOHUI FASHION STO WWW.AMAZON.CAON,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMZ*BAOHUI FASHION STO WWW.AMAZON.CAON"",""case_sensitive"":false}}","{""set_category_id"":2}"
468,manual,,AMZ*BENSORTS WWW.AMAZON.CAON,contains_case_insensitive,2,Amazon,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""AMZ*BENSORTS WWW.AMAZON.CAON"",""case_sensitive"":false}}","{""set_category_id"":2}"
469,manual,,BESTBUYCANADA#928 NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BESTBUYCANADA#928 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
470,manual,,BESTBUYCOM 806495157157 888 BESTBUY MN,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BESTBUYCOM 806495157157 888 BESTBUY MN"",""case_sensitive"":false}}","{""set_category_id"":14}"
471,manual,,BLUEDIAMONDRESORTS ETOBICOKE ON,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BLUEDIAMONDRESORTS ETOBICOKE ON"",""case_sensitive"":false}}","{""set_category_id"":4}"
472,manual,,BREKABAKERY&CAFE VANCOUVER BC,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""BREKABAKERY&CAFE VANCOUVER BC"",""case_sensitive"":false}}","{""set_category_id"":6}"
473,manual,,CHICK-FIL-A TANGER OUT KANATA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CHICK-FIL-A TANGER OUT KANATA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
474,manual,,CHOP-140 HUNTCLUB NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CHOP-140 HUNTCLUB NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
475,manual,,CMART SUPERCENTER ORANJESTAD,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""CMART SUPERCENTER ORANJESTAD"",""case_sensitive"":false}}","{""set_category_id"":16}"
476,manual,,COSTCO BUSINESS CENTER GLOUCESTER,contains_case_insensitive,3,Costco,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""COSTCO BUSINESS CENTER GLOUCESTER"",""case_sensitive"":false}}","{""set_category_id"":3}"
477,manual,,DELTAVANCOUVERSUITES VANCOUVER BC,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DELTAVANCOUVERSUITES VANCOUVER BC"",""case_sensitive"":false}}","{""set_category_id"":4}"
478,manual,,DJI.COM LEWES DE,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DJI.COM LEWES DE"",""case_sensitive"":false}}","{""set_category_id"":4}"
479,manual,,DOLLARAMA #1179 NEPEAN,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOLLARAMA #1179 NEPEAN"",""case_sensitive"":false}}","{""set_category_id"":14}"
480,manual,,DOLLARAMA #1672 NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOLLARAMA #1672 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
481,manual,,DOLLARAMA#1250 NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOLLARAMA#1250 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
482,manual,,DOLLARAMA#797 NEPEAN ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DOLLARAMA#797 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
483,manual,,DUNKIN DONUTS SEAPORT ORANJESTAD,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DUNKIN DONUTS SEAPORT ORANJESTAD"",""case_sensitive"":false}}","{""set_category_id"":6}"
484,manual,,DUNKINDONUTSPLAYALI ORANJESTAD ABW,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DUNKINDONUTSPLAYALI ORANJESTAD ABW"",""case_sensitive"":false}}","{""set_category_id"":6}"
485,manual,,DUTYFREEMTLINT'L ST-LAURENT QC,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""DUTYFREEMTLINT'L ST-LAURENT QC"",""case_sensitive"":false}}","{""set_category_id"":4}"
486,manual,,EDOJAPANINTLFOOD- NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""EDOJAPANINTLFOOD- NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
487,manual,,ESSO CIRCLE K NEPEAN ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ESSO CIRCLE K NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
488,manual,,FARM BOY #75 OTTAWA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FARM BOY #75 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
489,manual,,FRESHCO#9571 OTTAWA ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""FRESHCO#9571 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
490,manual,,GROTTOBAYBEACHRESOR 441-293-8333,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""GROTTOBAYBEACHRESOR 441-293-8333"",""case_sensitive"":false}}","{""set_category_id"":4}"
491,manual,,HEY-YOUFOODMART NOORD,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""HEY-YOUFOODMART NOORD"",""case_sensitive"":false}}","{""set_category_id"":6}"
492,manual,,HOTSPOT* PARKINGFEE FREDERICTON NB,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""HOTSPOT* PARKINGFEE FREDERICTON NB"",""case_sensitive"":false}}","{""set_category_id"":1}"
493,manual,,IMPARK HANGTAG VANCOUVER BC,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""IMPARK HANGTAG VANCOUVER BC"",""case_sensitive"":false}}","{""set_category_id"":1}"
494,manual,,IMPARK00110024U OTTAWA,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""IMPARK00110024U OTTAWA"",""case_sensitive"":false}}","{""set_category_id"":1}"
495,manual,,JAYSCARRENTAL ORANJESTAD ABW,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""JAYSCARRENTAL ORANJESTAD ABW"",""case_sensitive"":false}}","{""set_category_id"":1}"
496,manual,,KARDISHHEALTHFOODCE NEPEAN ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""KARDISHHEALTHFOODCE NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
497,manual,,LANDROVERJAGUARVOLVO OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""LANDROVERJAGUARVOLVO OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
498,manual,,LITTLECAESARSOLM NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""LITTLECAESARSOLM NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
499,manual,,MACYS HAMILTON MAYSLANDINGNJ,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MACYS HAMILTON MAYSLANDINGNJ"",""case_sensitive"":false}}","{""set_category_id"":14}"
500,manual,,MAGICOFLIGHTS NEPEAN ON,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MAGICOFLIGHTS NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":4}"
501,manual,,MANDARIN RESTAURANT - NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MANDARIN RESTAURANT - NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
502,manual,,MCDONALD'S#11428 Q 04 MISSISSAUGA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S#11428 Q 04 MISSISSAUGA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
503,manual,,MCDONALD'S#19072 ETOBICOKE ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S#19072 ETOBICOKE ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
504,manual,,MCDONALD'S#29084 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S#29084 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
505,manual,,MCDONALD'S#5179 Q 04 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALD'S#5179 Q 04 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
506,manual,,MCDONALDS 10609 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONALDS 10609 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
507,manual,,MCDONOUGH'S YIG #7377 NEPEAN ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MCDONOUGH'S YIG #7377 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
508,manual,,MEDNOW PHARMACY ETOBICOKE ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MEDNOW PHARMACY ETOBICOKE ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
509,manual,,MEEZBAANRESTAURANT OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MEEZBAANRESTAURANT OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
510,manual,,METRO 251 NEPEAN ON,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""METRO 251 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":16}"
511,manual,,MILESTONESOTTAWA 5231 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""MILESTONESOTTAWA 5231 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
512,manual,,NANDO'SELGINSTREET OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""NANDO'SELGINSTREET OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
513,manual,,NASSER BAKERY OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""NASSER BAKERY OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
514,manual,,PARKING.COM TORONTO ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PARKING.COM TORONTO ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
515,manual,,PAYPAL *AIRBNB HMHDDC8 35314369001,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL *AIRBNB HMHDDC8 35314369001"",""case_sensitive"":false}}","{""set_category_id"":4}"
516,manual,,PAYPAL *AIRBNB HMY8BZ 35314369001,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL *AIRBNB HMY8BZ 35314369001"",""case_sensitive"":false}}","{""set_category_id"":4}"
517,manual,,PAYPAL *AIRBNB HMZ5RH 35314369001,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL *AIRBNB HMZ5RH 35314369001"",""case_sensitive"":false}}","{""set_category_id"":4}"
518,manual,,PAYPAL*AIRBNB HMPYN 4 35314369001 GBR,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL*AIRBNB HMPYN 4 35314369001 GBR"",""case_sensitive"":false}}","{""set_category_id"":4}"
519,manual,,PAYPAL*HOMEDEPOTCA 4029357733 ON,contains_case_insensitive,14,Shopping & Home,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL*HOMEDEPOTCA 4029357733 ON"",""case_sensitive"":false}}","{""set_category_id"":14}"
520,manual,,PAYPAL*STMARYCOPTI 4029357733 ON,contains_case_insensitive,11,Donation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL*STMARYCOPTI 4029357733 ON"",""case_sensitive"":false}}","{""set_category_id"":11}"
521,manual,,PAYPAL*UBER 4029357733 ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PAYPAL*UBER 4029357733 ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
522,manual,,PETRO-CANADA 35197 OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETRO-CANADA 35197 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
523,manual,,PETROCAN GLOUCESTER ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN GLOUCESTER ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
524,manual,,PETROCAN OTTAWA ON,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":1}"
525,manual,,PETROCAN-5336 BOUNDARY RD GLOUCESTER,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN-5336 BOUNDARY RD GLOUCESTER"",""case_sensitive"":false}}","{""set_category_id"":1}"
526,manual,,PETROCAN-570 TERRY FOX DR KANATA,contains_case_insensitive,1,Auto & Transportation,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PETROCAN-570 TERRY FOX DR KANATA"",""case_sensitive"":false}}","{""set_category_id"":1}"
527,manual,,PIZZA HUT R296-48 NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PIZZA HUT R296-48 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
528,manual,,PIZZAPIZZA#229 OTTAWA ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PIZZAPIZZA#229 OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
529,manual,,PSDCP/RSDFP INS,contains_case_insensitive,17,Insurance & Benefits,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PSDCP/RSDFP INS"",""case_sensitive"":false}}","{""set_category_id"":17}"
530,manual,,PUREWATER TOTAL HOME L NEPEAN ON,contains_case_insensitive,8,Home Maintenance/upgrade,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""PUREWATER TOTAL HOME L NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":8}"
531,manual,,RIVER ROAD YIG #7133 GLOUCESTER,contains_case_insensitive,16,Groceries & Pharmacy,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""RIVER ROAD YIG #7133 GLOUCESTER"",""case_sensitive"":false}}","{""set_category_id"":16}"
532,manual,,ROGERS*240759298203 888-764-3771 ON,contains_case_insensitive,5,Utilities & Taxes,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ROGERS*240759298203 888-764-3771 ON"",""case_sensitive"":false}}","{""set_category_id"":5}"
533,manual,,RONAHOME&GARDEN#55 NEPEAN ON,contains_case_insensitive,8,Home Maintenance/upgrade,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""RONAHOME&GARDEN#55 NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":8}"
534,manual,,ROUTESCARRENTAL-OT GLOUCESTER ON,contains_case_insensitive,4,Travel,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""ROUTESCARRENTAL-OT GLOUCESTER ON"",""case_sensitive"":false}}","{""set_category_id"":4}"
535,manual,,SAINT LOUIS SCIENCE CE SAINT LOUIS MO,contains_case_insensitive,21,Travel - Entertainment,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SAINT LOUIS SCIENCE CE SAINT LOUIS MO"",""case_sensitive"":false}}","{""set_category_id"":21}"
536,manual,,SANTEALLIANCEHEALTH OTTAWA ON,contains_case_insensitive,7,Health & Medical,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SANTEALLIANCEHEALTH OTTAWA ON"",""case_sensitive"":false}}","{""set_category_id"":7}"
537,manual,,SHAWARMA PALACE WOODRO NEPEAN ON,contains_case_insensitive,6,Dining,5,1,0,,"{""description"":{""operator"":""contains"",""value"":""SHAWARMA PALACE WOODRO NEPEAN ON"",""case_sensitive"":false}}","{""set_category_id"":6}"
